source,dataset_id,indicator_id,indicator_name,geo_id,geo_name,period,period_type,value,unit,dimensions,source_url,retrieved_at,quality_flags
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '60 август'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '108 сентябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '105 октябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '104 ноябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n52 Инвестиционные товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '62 декабрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.78,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '115 январь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.75,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '114 февраль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.51,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '68 март'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.36,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '61 апрель'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.43,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '67 май'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.21,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '66 июнь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.37,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '65 июль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.96,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '60 август'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.21,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '108 сентябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.4,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '105 октябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.73,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '104 ноябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.19,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '62 декабрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '115 январь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '114 февраль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '68 март'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '60 август'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '108 сентябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '105 октябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '104 ноябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '1 Всего', 'Период': '62 декабрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.62,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '115 январь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.66,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '114 февраль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.44,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '68 март'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.3,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '61 апрель'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.46,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '67 май'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.35,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '66 июнь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.46,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '65 июль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.8,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '60 август'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.16,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '108 сентябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.46,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '105 октябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.79,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '104 ноябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.26,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '62 декабрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '115 январь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '114 февраль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '68 март'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '60 август'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '108 сентябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '105 октябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '104 ноябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2023,month,,744 процент,"{'Аналитические категории': '\n48 Потребительские товары', 'Каналы реализации': '    20 Внутренний рынок', 'Период': '62 декабрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,['missing_value']
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,102.2,744 процент,"{'Аналитические категории': '\n68 Промежуточные товары', 'Каналы реализации': '1 Всего', 'Период': '115 январь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,102.2,744 процент,"{'Аналитические категории': '\n68 Промежуточные товары', 'Каналы реализации': '1 Всего', 'Период': '114 февраль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.72,744 процент,"{'Аналитические категории': '\n68 Промежуточные товары', 'Каналы реализации': '1 Всего', 'Период': '68 март'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,102.23,744 процент,"{'Аналитические категории': '\n68 Промежуточные товары', 'Каналы реализации': '1 Всего', 'Период': '61 апрель'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,101.07,744 процент,"{'Аналитические категории': '\n68 Промежуточные товары', 'Каналы реализации': '1 Всего', 'Период': '67 май'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,99.83,744 процент,"{'Аналитические категории': '\n68 Промежуточные товары', 'Каналы реализации': '1 Всего', 'Период': '66 июнь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,100.55,744 процент,"{'Аналитические категории': '\n68 Промежуточные товары', 'Каналы реализации': '1 Всего', 'Период': '65 июль'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,102.62,744 процент,"{'Аналитические категории': '\n68 Промежуточные товары', 'Каналы реализации': '1 Всего', 'Период': '60 август'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
fedstat,58604,58604,inflation,Российская Федерация,Российская Федерация,2023,month,102.54,744 процент,"{'Аналитические категории': '\n68 Промежуточные товары', 'Каналы реализации': '1 Всего', 'Период': '108 сентябрь'}",https://www.fedstat.ru/indicator/58604,2026-05-12T00:45:39Z,[]
