source,dataset_id,indicator_id,indicator_name,geo_id,geo_name,period,period_type,value,unit,dimensions,source_url,retrieved_at,quality_flags
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2014,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n110 Бытовые приборы', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2017,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n110 Бытовые приборы', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2021,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n110 Бытовые приборы', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,1996,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n123 Валовое накопление', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,1999,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n123 Валовое накопление', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2005,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n123 Валовое накопление', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2008,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n123 Валовое накопление', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2011,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n123 Валовое накопление', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2014,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n123 Валовое накопление', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2017,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n123 Валовое накопление', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2021,year,1190237.0,99.43.1 миллион долларов США,"{'Аналитические категории': '\n123 Валовое накопление', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,1996,year,107082.0,99.43.1 миллион долларов США,"{'Аналитические категории': '\n34 Валовое накопление основного капитала', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,1999,year,83148.0,99.43.1 миллион долларов США,"{'Аналитические категории': '\n34 Валовое накопление основного капитала', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2005,year,197048.83,99.43.1 миллион долларов США,"{'Аналитические категории': '\n34 Валовое накопление основного капитала', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2008,year,389071.0,99.43.1 миллион долларов США,"{'Аналитические категории': '\n34 Валовое накопление основного капитала', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2011,year,415437.3,99.43.1 миллион долларов США,"{'Аналитические категории': '\n34 Валовое накопление основного капитала', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2014,year,535514.63,99.43.1 миллион долларов США,"{'Аналитические категории': '\n34 Валовое накопление основного капитала', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2017,year,579192.43,99.43.1 миллион долларов США,"{'Аналитические категории': '\n34 Валовое накопление основного капитала', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2021,year,980376.0,99.43.1 миллион долларов США,"{'Аналитические категории': '\n34 Валовое накопление основного капитала', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,1996,year,996106.0,99.43.1 миллион долларов США,"{'Аналитические категории': '\n39 Валовой внутренний продукт', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,1999,year,887667.0,99.43.1 миллион долларов США,"{'Аналитические категории': '\n39 Валовой внутренний продукт', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2005,year,1697541.49,99.43.1 миллион долларов США,"{'Аналитические категории': '\n39 Валовой внутренний продукт', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2008,year,2888780.0,99.43.1 миллион долларов США,"{'Аналитические категории': '\n39 Валовой внутренний продукт', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2011,year,3216934.8,99.43.1 миллион долларов США,"{'Аналитические категории': '\n39 Валовой внутренний продукт', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2014,year,3768772.46,99.43.1 миллион долларов США,"{'Аналитические категории': '\n39 Валовой внутренний продукт', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2017,year,3807099.41,99.43.1 миллион долларов США,"{'Аналитические категории': '\n39 Валовой внутренний продукт', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2021,year,5732444.0,99.43.1 миллион долларов США,"{'Аналитические категории': '\n39 Валовой внутренний продукт', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,1996,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n126 Внутренний спрос (ВВП - Чистый экспорт)', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,1999,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n126 Внутренний спрос (ВВП - Чистый экспорт)', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2005,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n126 Внутренний спрос (ВВП - Чистый экспорт)', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2008,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n126 Внутренний спрос (ВВП - Чистый экспорт)', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2011,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n126 Внутренний спрос (ВВП - Чистый экспорт)', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
