source,dataset_id,indicator_id,indicator_name,geo_id,geo_name,period,period_type,value,unit,dimensions,source_url,retrieved_at,quality_flags
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    A СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, ОХОТА, РЫБОЛОВСТВО И РЫБОВОДСТВО', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,20515398589.3,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    B ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    B ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,22024359170.3,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    C ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    C ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,3196310304.0,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    D ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    D ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,727589438.7,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    E ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    E ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,7590696023.5,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    F СТРОИТЕЛЬСТВО', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    F СТРОИТЕЛЬСТВО', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,20720398526.2,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    G ТОРГОВЛЯ ОПТОВАЯ И РОЗНИЧНАЯ; РЕМОНТ АВТОТРАНСПОРТНЫХ СРЕДСТВ И МОТОЦИКЛОВ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    G ТОРГОВЛЯ ОПТОВАЯ И РОЗНИЧНАЯ; РЕМОНТ АВТОТРАНСПОРТНЫХ СРЕДСТВ И МОТОЦИКЛОВ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,9681106281.3,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    H ТРАНСПОРТИРОВКА И ХРАНЕНИЕ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    H ТРАНСПОРТИРОВКА И ХРАНЕНИЕ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,1256018071.5,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    I ДЕЯТЕЛЬНОСТЬ ГОСТИНИЦ И ПРЕДПРИЯТИЙ ОБЩЕСТВЕННОГО ПИТАНИЯ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    I ДЕЯТЕЛЬНОСТЬ ГОСТИНИЦ И ПРЕДПРИЯТИЙ ОБЩЕСТВЕННОГО ПИТАНИЯ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,4677988344.9,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    J ДЕЯТЕЛЬНОСТЬ В ОБЛАСТИ ИНФОРМАЦИИ И СВЯЗИ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    J ДЕЯТЕЛЬНОСТЬ В ОБЛАСТИ ИНФОРМАЦИИ И СВЯЗИ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,733027252.4,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    K ДЕЯТЕЛЬНОСТЬ ФИНАНСОВАЯ И СТРАХОВАЯ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
